"#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332"
"gi|148892|gb|AAA24961.1|	0.20695970695970695	0.21794871794871795	0.23626373626373626	0.3058608058608059	0.1813186813186813	0.1336996336996337	0.2765567765567766	0.2326007326007326	0.08241758241758242	0.19963369963369965	0.2838827838827839	0.184981684981685	0.4065934065934066	0.10989010989010989	0.05128205128205128	0.21062271062271062	0.23992673992673993	0.21428571428571427	0.12087912087912088	0.315018315018315	0.20146520146520147	0.326007326007326	0.17582417582417584	0.14652014652014653	0.24175824175824176	0.2271062271062271	0.20146520146520147	0.3241758241758242	0.15934065934065933	0.163003663003663	0.16483516483516483	0.05128205128205128	0.20512820512820512	0.23809523809523808	0.2271062271062271	0.14285714285714285	0.32967032967032966	0.19413919413919414	0.09523809523809523"
"gi|33235978|gb|AAP98068.1|	0.23388581952117865	0.19337016574585636	0.22099447513812154	0.3020257826887661	0.19152854511970535	0.15285451197053407	0.23388581952117865	0.26703499079189685	0.07734806629834254	0.21915285451197053	0.26703499079189685	0.16390423572744015	0.39042357274401474	0.1141804788213628	0.06998158379373849	0.22099447513812154	0.2265193370165746	0.1878453038674033	0.1289134438305709	0.31307550644567217	0.19152854511970535	0.32044198895027626	0.1694290976058932	0.143646408839779	0.22099447513812154	0.20994475138121546	0.20994475138121546	0.31123388581952116	0.15285451197053407	0.16022099447513813	0.1731123388581952	0.04419889502762431	0.20257826887661143	0.24125230202578268	0.24677716390423574	0.1252302025782689	0.30570902394106814	0.1841620626151013	0.12154696132596685"
"sp|P32527|ZUO1_YEAST	0.3263888888888889	0.17824074074074073	0.1412037037037037	0.3263888888888889	0.1736111111111111	0.13194444444444445	0.2662037037037037	0.20601851851851852	0.0763888888888889	0.2638888888888889	0.25462962962962965	0.0787037037037037	0.4074074074074074	0.125	0.05092592592592592	0.3148148148148148	0.2037037037037037	0.09259259259259259	0.12037037037037036	0.4027777777777778	0.12962962962962962	0.25	0.2222222222222222	0.16435185185185186	0.13194444444444445	0.2013888888888889	0.30324074074074076	0.2569444444444444	0.21064814814814814	0.17592592592592593	0.2361111111111111	0.06018518518518518	0.25	0.2175925925925926	0.22453703703703703	0.11805555555555555	0.3541666666666667	0.1574074074074074	0.15046296296296297"
"sp|P32856|STX2_HUMAN	0.26480836236933797	0.24738675958188153	0.15331010452961671	0.289198606271777	0.1986062717770035	0.16376306620209058	0.24738675958188153	0.2613240418118467	0.10104529616724739	0.21254355400696864	0.30662020905923343	0.10801393728222997	0.30662020905923343	0.14982578397212543	0.06620209059233449	0.21951219512195122	0.26480836236933797	0.13588850174216027	0.16376306620209058	0.3693379790940767	0.08710801393728224	0.25435540069686413	0.16376306620209058	0.21254355400696864	0.13588850174216027	0.2787456445993031	0.2264808362369338	0.25435540069686413	0.156794425087108	0.21951219512195122	0.21602787456445993	0.04529616724738676	0.24041811846689895	0.27526132404181186	0.21951219512195122	0.10801393728222997	0.30662020905923343	0.1672473867595819	0.20557491289198607"
"sp|P34760|TSA1_YEAST	0.23076923076923078	0.1641025641025641	0.28205128205128205	0.26666666666666666	0.22564102564102564	0.20512820512820512	0.2	0.2923076923076923	0.1076923076923077	0.1641025641025641	0.3230769230769231	0.15384615384615385	0.3128205128205128	0.17435897435897435	0.08205128205128205	0.23076923076923078	0.22564102564102564	0.18974358974358974	0.11794871794871795	0.2564102564102564	0.23076923076923078	0.3333333333333333	0.16923076923076924	0.14871794871794872	0.27692307692307694	0.2	0.19487179487179487	0.31794871794871793	0.15384615384615385	0.1641025641025641	0.14358974358974358	0.02564102564102564	0.1794871794871795	0.23076923076923078	0.23076923076923078	0.2	0.26666666666666666	0.20512820512820512	0.1282051282051282"
"sp|P34896|GLYC_HUMAN	0.22614107883817428	0.1970954356846473	0.24273858921161826	0.2676348547717842	0.22614107883817428	0.18672199170124482	0.22199170124481327	0.3049792531120332	0.1037344398340249	0.18672199170124482	0.2946058091286307	0.18672199170124482	0.4087136929460581	0.1016597510373444	0.07468879668049792	0.21784232365145229	0.25933609958506226	0.18049792531120332	0.12448132780082988	0.2987551867219917	0.21161825726141079	0.25933609958506226	0.1970954356846473	0.18464730290456433	0.23651452282157676	0.24481327800829875	0.2033195020746888	0.2717842323651452	0.15560165975103735	0.22614107883817428	0.16804979253112035	0.03112033195020747	0.17219917012448133	0.25103734439834025	0.24066390041493776	0.15352697095435686	0.27800829875518673	0.22199170124481327	0.14522821576763487"
"sp|P34960|MMP12_MOUSE	0.2033898305084746	0.19915254237288135	0.25	0.22033898305084745	0.2669491525423729	0.19491525423728814	0.19279661016949154	0.3453389830508475	0.11228813559322035	0.15889830508474576	0.3283898305084746	0.1504237288135593	0.3347457627118644	0.1694915254237288	0.1038135593220339	0.21398305084745764	0.2690677966101695	0.1673728813559322	0.13347457627118645	0.3199152542372881	0.1843220338983051	0.21822033898305085	0.211864406779661	0.2097457627118644	0.22033898305084745	0.2584745762711864	0.17372881355932204	0.25	0.1694915254237288	0.2521186440677966	0.1843220338983051	0.023305084745762712	0.1419491525423729	0.2584745762711864	0.2055084745762712	0.1885593220338983	0.23728813559322035	0.2478813559322034	0.1652542372881356"
"gi|357527376|ref|NP_001239483.1|	0.2125984251968504	0.1889763779527559	0.24015748031496062	0.2677165354330709	0.20866141732283464	0.1377952755905512	0.25984251968503935	0.21653543307086615	0.08267716535433071	0.16141732283464566	0.33858267716535434	0.0984251968503937	0.27165354330708663	0.23622047244094488	0.08661417322834646	0.25984251968503935	0.2283464566929134	0.16141732283464566	0.11023622047244094	0.32677165354330706	0.18110236220472442	0.25196850393700787	0.23228346456692914	0.12598425196850394	0.2047244094488189	0.23228346456692914	0.19291338582677164	0.2440944881889764	0.17716535433070865	0.18110236220472442	0.12598425196850394	0.023622047244094488	0.14173228346456693	0.2440944881889764	0.20078740157480315	0.2047244094488189	0.24803149606299213	0.2874015748031496	0.15354330708661418"
"sp|P36024|SIS2_YEAST	0.21568627450980393	0.16399286987522282	0.1800356506238859	0.23707664884135474	0.21746880570409982	0.14616755793226383	0.18716577540106952	0.24242424242424243	0.09982174688057041	0.16399286987522282	0.28698752228163993	0.0748663101604278	0.28520499108734404	0.13012477718360071	0.0481283422459893	0.23529411764705882	0.19429590017825313	0.1319073083778966	0.17825311942959002	0.24420677361853832	0.1711229946524064	0.2905525846702317	0.1443850267379679	0.1568627450980392	0.1800356506238859	0.18181818181818182	0.19786096256684493	0.3048128342245989	0.12299465240641712	0.17825311942959002	0.16399286987522282	0.0285204991087344	0.1497326203208556	0.1889483065953654	0.26024955436720143	0.1746880570409982	0.20499108734402852	0.2014260249554367	0.1746880570409982"
"sp|P36969|GPX4_HUMAN	0.21025641025641026	0.2512820512820513	0.2	0.2564102564102564	0.20512820512820512	0.2512820512820513	0.2512820512820513	0.2923076923076923	0.13333333333333333	0.1641025641025641	0.3076923076923077	0.19487179487179487	0.3128205128205128	0.2	0.11282051282051282	0.24102564102564103	0.2717948717948718	0.15897435897435896	0.12307692307692308	0.29743589743589743	0.2153846153846154	0.24102564102564103	0.2512820512820513	0.14871794871794872	0.2	0.30256410256410254	0.2	0.2153846153846154	0.20512820512820512	0.19487179487179487	0.2205128205128205	0.035897435897435895	0.13846153846153847	0.2717948717948718	0.27692307692307694	0.15384615384615385	0.3333333333333333	0.1641025641025641	0.1282051282051282"
"sp|P37887|CYSK_BACSU	0.23452768729641693	0.17263843648208468	0.2280130293159609	0.19218241042345277	0.254071661237785	0.18241042345276873	0.14332247557003258	0.32247557003257327	0.11400651465798045	0.1986970684039088	0.247557003257329	0.16612377850162866	0.32247557003257327	0.13029315960912052	0.06514657980456026	0.24429967426710097	0.23452768729641693	0.16612377850162866	0.1498371335504886	0.2768729641693811	0.1758957654723127	0.2964169381107492	0.14332247557003258	0.19218241042345277	0.22149837133550487	0.19218241042345277	0.21498371335504887	0.2996742671009772	0.1270358306188925	0.20846905537459284	0.1563517915309446	0.03257328990228013	0.17263843648208468	0.2280130293159609	0.20521172638436483	0.1563517915309446	0.2931596091205212	0.18892508143322476	0.11400651465798045"
"sp|P38011|GBLP_YEAST	0.20754716981132076	0.1792452830188679	0.23270440251572327	0.29559748427672955	0.25471698113207547	0.16666666666666666	0.22012578616352202	0.29874213836477986	0.07861635220125786	0.23270440251572327	0.3113207547169811	0.12578616352201258	0.39937106918238996	0.14465408805031446	0.08176100628930817	0.2358490566037736	0.1761006289308176	0.21069182389937108	0.13836477987421383	0.3270440251572327	0.2169811320754717	0.2893081761006289	0.2138364779874214	0.16037735849056603	0.24528301886792453	0.1918238993710692	0.2138364779874214	0.27044025157232704	0.20754716981132076	0.16666666666666666	0.14150943396226415	0.02830188679245283	0.1540880503144654	0.27358490566037735	0.27672955974842767	0.16037735849056603	0.27358490566037735	0.29245283018867924	0.11320754716981132"
"sp|P39099|DEGQ_ECOLI	0.22687224669603523	0.21585903083700442	0.2577092511013216	0.24008810572687225	0.2577092511013216	0.15638766519823788	0.16299559471365638	0.3458149779735683	0.06828193832599119	0.2488986784140969	0.28854625550660795	0.18061674008810572	0.381057268722467	0.13656387665198239	0.06167400881057269	0.2422907488986784	0.2533039647577093	0.22026431718061673	0.17841409691629956	0.3039647577092511	0.21365638766519823	0.36123348017621143	0.12334801762114538	0.12334801762114538	0.2511013215859031	0.21806167400881057	0.22466960352422907	0.3656387665198238	0.11013215859030837	0.13656387665198239	0.15418502202643172	0.015418502202643172	0.16079295154185022	0.2092511013215859	0.28854625550660795	0.15638766519823788	0.33480176211453744	0.21145374449339208	0.10792951541850221"
"sp|P39533|ACON2_YEAST	0.25888324873096447	0.2068527918781726	0.2182741116751269	0.2626903553299492	0.25888324873096447	0.15736040609137056	0.20304568527918782	0.30583756345177665	0.10279187817258884	0.20939086294416243	0.33756345177664976	0.11802030456852793	0.3565989847715736	0.17258883248730963	0.06091370558375635	0.24873096446700507	0.24492385786802032	0.1649746192893401	0.15862944162436549	0.3147208121827411	0.21446700507614214	0.282994923857868	0.1916243654822335	0.1802030456852792	0.21192893401015228	0.2436548223350254	0.23477157360406092	0.29441624365482233	0.15736040609137056	0.21446700507614214	0.17639593908629442	0.031725888324873094	0.19289340101522842	0.21573604060913706	0.25888324873096447	0.20050761421319796	0.3083756345177665	0.22208121827411167	0.15736040609137056"
"gi|349596655|gb|AEP92842.1|	0.22695035460992907	0.1938534278959811	0.22695035460992907	0.28132387706855794	0.23404255319148937	0.15839243498817968	0.21040189125295508	0.29550827423167847	0.08274231678486997	0.2127659574468085	0.28841607565011823	0.15130023640661938	0.36879432624113473	0.15602836879432624	0.061465721040189124	0.23877068557919623	0.23404255319148937	0.1867612293144208	0.12293144208037825	0.3073286052009456	0.21749408983451538	0.29314420803782504	0.17966903073286053	0.16784869976359337	0.2293144208037825	0.21040189125295508	0.21040189125295508	0.30023640661938533	0.16312056737588654	0.18439716312056736	0.16312056737588654	0.03546099290780142	0.15839243498817968	0.22695035460992907	0.22458628841607564	0.1773049645390071	0.28368794326241137	0.22458628841607564	0.13711583924349882"
"sp|P40429|RL13A_HUMAN	0.21287128712871287	0.24257425742574257	0.16336633663366337	0.26732673267326734	0.12871287128712872	0.26732673267326734	0.2871287128712871	0.2376237623762376	0.1485148514851485	0.19306930693069307	0.23267326732673269	0.22277227722772278	0.3712871287128713	0.09405940594059406	0.04455445544554455	0.22772277227722773	0.27722772277227725	0.1188118811881188	0.12376237623762376	0.3118811881188119	0.15346534653465346	0.18811881188118812	0.19801980198019803	0.23267326732673269	0.15346534653465346	0.30198019801980197	0.19306930693069307	0.19306930693069307	0.17326732673267325	0.25742574257425743	0.3069306930693069	0.039603960396039604	0.0891089108910891	0.2871287128712871	0.16336633663366337	0.09405940594059406	0.3316831683168317	0.13861386138613863	0.12376237623762376"
"sp|P41007|PYRR_BACCL	0.2303370786516854	0.23595505617977527	0.25280898876404495	0.33707865168539325	0.1797752808988764	0.1797752808988764	0.25280898876404495	0.2640449438202247	0.09550561797752809	0.19101123595505617	0.3202247191011236	0.15730337078651685	0.3707865168539326	0.15168539325842698	0.06179775280898876	0.20786516853932585	0.3146067415730337	0.17415730337078653	0.1404494382022472	0.33707865168539325	0.1853932584269663	0.3258426966292135	0.19101123595505617	0.1797752808988764	0.2303370786516854	0.24719101123595505	0.20786516853932585	0.28651685393258425	0.17415730337078653	0.19662921348314608	0.21348314606741572	0.03932584269662921	0.24157303370786518	0.2696629213483146	0.2247191011235955	0.20224719101123595	0.33146067415730335	0.19662921348314608	0.1348314606741573"
"sp|P42227|STAT3_MOUSE	0.21716514954486346	0.25097529258777634	0.19895968790637192	0.23797139141742524	0.2613784135240572	0.1729518855656697	0.18985695708712613	0.3068920676202861	0.11183355006501951	0.16384915474642392	0.36150845253576075	0.10663198959687907	0.34460338101430427	0.15474642392717816	0.06892067620286085	0.20546163849154747	0.2886866059817945	0.1482444733420026	0.1222366710013004	0.3250975292587776	0.17425227568270482	0.2574772431729519	0.17685305591677503	0.20806241872561768	0.18725617685305593	0.2808842652795839	0.19245773732119636	0.25097529258777634	0.13394018205461639	0.25097529258777634	0.16124837451235371	0.02600780234070221	0.18725617685305593	0.24057217165149544	0.22496749024707413	0.13394018205461639	0.2847854356306892	0.19375812743823148	0.18335500650195058"
"gi|608690|emb|CAA57342.1|	0.24641833810888253	0.18624641833810887	0.25787965616045844	0.2836676217765043	0.18051575931232092	0.1977077363896848	0.25501432664756446	0.23782234957020057	0.12893982808022922	0.20916905444126074	0.30945558739255014	0.16332378223495703	0.3982808022922636	0.14326647564469913	0.06876790830945559	0.2693409742120344	0.24355300859598855	0.18911174785100288	0.14326647564469913	0.3123209169054441	0.22922636103151864	0.3151862464183381	0.21203438395415472	0.14326647564469913	0.2521489971346705	0.22063037249283668	0.24068767908309455	0.2836676217765043	0.18051575931232092	0.17478510028653296	0.17191977077363896	0.02005730659025788	0.2034383954154728	0.25501432664756446	0.2722063037249284	0.18051575931232092	0.3209169054441261	0.22349570200573066	0.11174785100286533"
"gi|193865|gb|AAA37814.1|	0.38073394495412843	0.06422018348623854	0.0963302752293578	0.26605504587155965	0.07339449541284404	0.2018348623853211	0.3348623853211009	0.15137614678899083	0.12385321100917432	0.3532110091743119	0.11926605504587157	0.05045871559633028	0.44036697247706424	0.022935779816513763	0.0045871559633027525	0.38073394495412843	0.07339449541284404	0.0871559633027523	0.20642201834862386	0.28440366972477066	0.17889908256880735	0.12844036697247707	0.3577981651376147	0.06422018348623854	0.10091743119266056	0.06880733944954129	0.3761467889908257	0.19724770642201836	0.2798165137614679	0.14220183486238533	0.38990825688073394	0.01834862385321101	0.045871559633027525	0.14220183486238533	0.2981651376146789	0.0871559633027523	0.25229357798165136	0.19724770642201836	0.1926605504587156"
"sp|P43593|UBP6_YEAST	0.2248995983935743	0.2289156626506024	0.18473895582329317	0.2429718875502008	0.22690763052208834	0.1606425702811245	0.20080321285140562	0.27710843373493976	0.11044176706827309	0.1646586345381526	0.3333333333333333	0.0963855421686747	0.3232931726907631	0.15461847389558234	0.07028112449799197	0.20281124497991967	0.2791164658634538	0.13052208835341367	0.142570281124498	0.3112449799196787	0.16666666666666666	0.26104417670682734	0.14056224899598393	0.21887550200803213	0.15863453815261044	0.2710843373493976	0.19477911646586346	0.2570281124497992	0.10843373493975904	0.25100401606425704	0.178714859437751	0.05421686746987952	0.18674698795180722	0.25301204819277107	0.26506024096385544	0.1285140562248996	0.2891566265060241	0.1827309236947791	0.1646586345381526"
"gi|1168534|sp|P44324.1|ASPA_HAEIN	0.20464135021097046	0.25316455696202533	0.229957805907173	0.25738396624472576	0.24472573839662448	0.16877637130801687	0.21940928270042195	0.3080168776371308	0.10548523206751055	0.17721518987341772	0.34810126582278483	0.1518987341772152	0.41139240506329117	0.1350210970464135	0.08016877637130802	0.20253164556962025	0.3059071729957806	0.1729957805907173	0.12025316455696203	0.27848101265822783	0.2679324894514768	0.3291139240506329	0.13924050632911392	0.16877637130801687	0.22151898734177214	0.27848101265822783	0.1877637130801688	0.3037974683544304	0.11814345991561181	0.189873417721519	0.13291139240506328	0.02531645569620253	0.18565400843881857	0.2468354430379747	0.229957805907173	0.1877637130801688	0.34177215189873417	0.1940928270042194	0.1160337552742616"
"1FI2A|PDBID|CHAIN|SEQUENCE	0.265	0.175	0.255	0.235	0.235	0.155	0.215	0.275	0.115	0.195	0.285	0.145	0.365	0.115	0.075	0.28	0.24	0.18	0.17	0.255	0.225	0.325	0.205	0.145	0.235	0.195	0.285	0.33	0.16	0.19	0.16	0.0	0.19	0.235	0.225	0.21	0.275	0.235	0.165"
"gi|799385|gb|AAA66523.1|	0.22115384615384615	0.2091346153846154	0.22115384615384615	0.28846153846153844	0.2091346153846154	0.15144230769230768	0.27884615384615385	0.25240384615384615	0.0985576923076923	0.19951923076923078	0.3076923076923077	0.13221153846153846	0.3942307692307692	0.10817307692307693	0.07932692307692307	0.20432692307692307	0.2548076923076923	0.17548076923076922	0.13942307692307693	0.3317307692307692	0.17067307692307693	0.27163461538461536	0.18509615384615385	0.16826923076923078	0.20432692307692307	0.23557692307692307	0.2091346153846154	0.25961538461538464	0.16826923076923078	0.18509615384615385	0.18990384615384615	0.04567307692307692	0.21875	0.21394230769230768	0.2644230769230769	0.13221153846153846	0.3269230769230769	0.18269230769230768	0.10336538461538461"
"sp|P46777|RL5_HUMAN	0.26013513513513514	0.19256756756756757	0.18243243243243243	0.25	0.15878378378378377	0.21283783783783783	0.24662162162162163	0.25	0.11486486486486487	0.17229729729729729	0.2635135135135135	0.17905405405405406	0.3547297297297297	0.10810810810810811	0.06756756756756757	0.22635135135135134	0.23986486486486486	0.12837837837837837	0.125	0.3310810810810811	0.13175675675675674	0.21283783783783783	0.20945945945945946	0.22635135135135134	0.17905405405405406	0.2635135135135135	0.20270270270270271	0.21283783783783783	0.17567567567567569	0.26013513513513514	0.23986486486486486	0.037162162162162164	0.15878378378378377	0.2635135135135135	0.23310810810810811	0.12837837837837837	0.2668918918918919	0.1858108108108108	0.1858108108108108"
"sp|P47543|G3P_MYCGE	0.19642857142857142	0.21428571428571427	0.23809523809523808	0.24702380952380953	0.20535714285714285	0.21428571428571427	0.24107142857142858	0.2708333333333333	0.1488095238095238	0.17261904761904762	0.3273809523809524	0.13690476190476192	0.3898809523809524	0.13392857142857142	0.0625	0.20238095238095238	0.27976190476190477	0.16071428571428573	0.09821428571428571	0.33630952380952384	0.1875	0.25297619047619047	0.17559523809523808	0.17857142857142858	0.20833333333333334	0.25595238095238093	0.17261904761904762	0.24702380952380953	0.1636904761904762	0.19047619047619047	0.18452380952380953	0.023809523809523808	0.16071428571428573	0.20535714285714285	0.21726190476190477	0.18154761904761904	0.28869047619047616	0.2619047619047619	0.12202380952380952"
"sp|P47897|SYQ_HUMAN	0.23901808785529716	0.21834625322997417	0.23385012919896642	0.2467700258397933	0.2441860465116279	0.2054263565891473	0.2222222222222222	0.3152454780361757	0.11886304909560723	0.20025839793281655	0.29844961240310075	0.1821705426356589	0.3875968992248062	0.12661498708010335	0.07751937984496124	0.23901808785529716	0.2751937984496124	0.1640826873385013	0.13178294573643412	0.330749354005168	0.1834625322997416	0.2751937984496124	0.21059431524547803	0.18863049095607234	0.21963824289405684	0.26098191214470284	0.2248062015503876	0.268733850129199	0.17054263565891473	0.22868217054263565	0.1821705426356589	0.03229974160206718	0.19509043927648578	0.2532299741602067	0.2157622739018088	0.14857881136950904	0.29844961240310075	0.21705426356589147	0.15891472868217055"
"gi|1346471|sp|P47992.1|XCL1_HUMAN	0.24778761061946902	0.1415929203539823	0.2743362831858407	0.2920353982300885	0.17699115044247787	0.1415929203539823	0.25663716814159293	0.23008849557522124	0.07079646017699115	0.20353982300884957	0.2743362831858407	0.1592920353982301	0.34513274336283184	0.08849557522123894	0.08849557522123894	0.25663716814159293	0.168141592920354	0.24778761061946902	0.17699115044247787	0.23008849557522124	0.20353982300884957	0.3805309734513274	0.17699115044247787	0.1504424778761062	0.2920353982300885	0.1415929203539823	0.24778761061946902	0.37168141592920356	0.168141592920354	0.1592920353982301	0.20353982300884957	0.02654867256637168	0.09734513274336283	0.2743362831858407	0.21238938053097345	0.1504424778761062	0.168141592920354	0.26548672566371684	0.22123893805309736"
"gi|4558517|gb|AAB46362.2|	0.22241086587436332	0.18845500848896435	0.23938879456706283	0.3089983022071307	0.1935483870967742	0.14770797962648557	0.23938879456706283	0.2631578947368421	0.07809847198641766	0.22580645161290322	0.2699490662139219	0.16468590831918506	0.3870967741935484	0.11205432937181664	0.05602716468590832	0.23429541595925296	0.21052631578947367	0.21731748726655348	0.15449915110356535	0.30390492359932086	0.19524617996604415	0.31918505942275044	0.16298811544991512	0.12563667232597622	0.23769100169779286	0.1969439728353141	0.21731748726655348	0.3310696095076401	0.14770797962648557	0.14091680814940577	0.18166383701188454	0.035653650254668934	0.19185059422750425	0.21731748726655348	0.2495755517826825	0.14091680814940577	0.30390492359932086	0.21392190152801357	0.10696095076400679"
"sp|P52987|G3P_LACLA	0.22023809523809523	0.20535714285714285	0.23214285714285715	0.26785714285714285	0.22023809523809523	0.15476190476190477	0.22321428571428573	0.28273809523809523	0.08630952380952381	0.22023809523809523	0.3125	0.1488095238095238	0.39880952380952384	0.13392857142857142	0.05654761904761905	0.24702380952380953	0.23214285714285715	0.19345238095238096	0.14583333333333334	0.30952380952380953	0.22321428571428573	0.26785714285714285	0.19047619047619047	0.14285714285714285	0.22321428571428573	0.23809523809523808	0.21726190476190477	0.28869047619047616	0.18154761904761904	0.15178571428571427	0.16071428571428573	0.020833333333333332	0.2113095238095238	0.24404761904761904	0.17857142857142858	0.17857142857142858	0.31845238095238093	0.24702380952380953	0.10714285714285714"
"gi|56965936|pdb|1RA4|A	0.18487394957983194	0.24369747899159663	0.226890756302521	0.29411764705882354	0.12605042016806722	0.19327731092436976	0.31932773109243695	0.16806722689075632	0.15126050420168066	0.17647058823529413	0.3025210084033613	0.16806722689075632	0.3697478991596639	0.10084033613445378	0.05042016806722689	0.19327731092436976	0.31932773109243695	0.15126050420168066	0.1092436974789916	0.33613445378151263	0.13445378151260504	0.2857142857142857	0.15966386554621848	0.19327731092436976	0.21008403361344538	0.2605042016806723	0.20168067226890757	0.226890756302521	0.13445378151260504	0.2184873949579832	0.23529411764705882	0.03361344537815126	0.20168067226890757	0.31092436974789917	0.2184873949579832	0.09243697478991597	0.3865546218487395	0.14285714285714285	0.04201680672268908"
"sp|P54279|PMS2_MOUSE	0.21794871794871795	0.2191142191142191	0.21328671328671328	0.2773892773892774	0.24592074592074592	0.14801864801864803	0.24475524475524477	0.2972027972027972	0.0944055944055944	0.1958041958041958	0.3368298368298368	0.12354312354312354	0.3752913752913753	0.1456876456876457	0.05944055944055944	0.22377622377622378	0.25524475524475526	0.17249417249417248	0.15384615384615385	0.34965034965034963	0.17132867132867133	0.28438228438228436	0.17249417249417248	0.15967365967365968	0.21212121212121213	0.24825174825174826	0.1958041958041958	0.3006993006993007	0.13752913752913754	0.19463869463869463	0.1794871794871795	0.027972027972027972	0.17249417249417248	0.20745920745920746	0.24592074592074592	0.19114219114219114	0.27972027972027974	0.22377622377622378	0.15734265734265734"
"sp|P56192|SYMC_HUMAN	0.22469410456062291	0.19243604004449388	0.25139043381535037	0.2335928809788654	0.23804226918798665	0.18687430478309233	0.1746384872080089	0.29699666295884314	0.10789766407119021	0.17797552836484984	0.30589543937708563	0.1446051167964405	0.3459399332591769	0.1468298109010011	0.06674082313681869	0.22024471635150167	0.2525027808676307	0.17130144605116795	0.1457174638487208	0.2936596218020022	0.19911012235817574	0.31590656284760843	0.1646273637374861	0.1735261401557286	0.22803114571746386	0.22246941045606228	0.21245828698553948	0.28476084538375973	0.12680756395995552	0.21134593993325917	0.1657397107897664	0.017797552836484983	0.1757508342602892	0.23581757508342602	0.2447163515016685	0.16240266963292546	0.28698553948832034	0.22914349276974416	0.13014460511679643"
"sp|P60723|RL4_ECOLI	0.235	0.205	0.19	0.355	0.125	0.185	0.23	0.215	0.095	0.225	0.275	0.13	0.37	0.09	0.05	0.23	0.22	0.165	0.14	0.34	0.12	0.245	0.23	0.175	0.185	0.22	0.22	0.245	0.21	0.195	0.265	0.035	0.175	0.24	0.25	0.13	0.305	0.2	0.135"
"sp|P61254|RL26_HUMAN	0.2222222222222222	0.22916666666666666	0.16666666666666666	0.3680555555555556	0.125	0.19444444444444445	0.3541666666666667	0.16666666666666666	0.1527777777777778	0.25	0.2986111111111111	0.125	0.3402777777777778	0.1111111111111111	0.06944444444444445	0.2013888888888889	0.3194444444444444	0.0763888888888889	0.10416666666666667	0.3055555555555556	0.14583333333333334	0.13194444444444445	0.2013888888888889	0.2916666666666667	0.10416666666666667	0.3194444444444444	0.1875	0.1388888888888889	0.18055555555555555	0.3125	0.3194444444444444	0.09722222222222222	0.0625	0.25	0.2361111111111111	0.08333333333333333	0.2986111111111111	0.14583333333333334	0.1527777777777778"
"gi|47606443|sp|P61459.2|PHS_RAT	0.17475728155339806	0.2524271844660194	0.30097087378640774	0.3106796116504854	0.2815533980582524	0.14563106796116504	0.2524271844660194	0.32038834951456313	0.08737864077669903	0.1941747572815534	0.33980582524271846	0.21359223300970873	0.4077669902912621	0.1650485436893204	0.06796116504854369	0.1553398058252427	0.2912621359223301	0.24271844660194175	0.08737864077669903	0.3592233009708738	0.21359223300970873	0.2621359223300971	0.23300970873786409	0.22330097087378642	0.2524271844660194	0.30097087378640774	0.1650485436893204	0.23300970873786409	0.22330097087378642	0.23300970873786409	0.1650485436893204	0.06796116504854369	0.18446601941747573	0.2524271844660194	0.2815533980582524	0.14563106796116504	0.34951456310679613	0.17475728155339806	0.07766990291262135"
"sp|P61866|RL12_CAEEL	0.21951219512195122	0.27439024390243905	0.23170731707317074	0.23170731707317074	0.21341463414634146	0.21341463414634146	0.21341463414634146	0.2804878048780488	0.13414634146341464	0.25609756097560976	0.3597560975609756	0.13414634146341464	0.3902439024390244	0.20121951219512196	0.054878048780487805	0.1951219512195122	0.29878048780487804	0.1951219512195122	0.1524390243902439	0.3780487804878049	0.21341463414634146	0.3353658536585366	0.1524390243902439	0.18292682926829268	0.21951219512195122	0.27439024390243905	0.2073170731707317	0.36585365853658536	0.08536585365853659	0.25	0.25	0.03048780487804878	0.18902439024390244	0.25609756097560976	0.2682926829268293	0.14634146341463414	0.3780487804878049	0.1951219512195122	0.11585365853658537"
