"#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3"
"sp|Q9JLJ4|ELOV2_MOUSE	0.2465753424657534	0.3287671232876712	0.4246575342465754	0.3184931506849315	0.2808219178082192	0.40068493150684925	0.4246575342465753	0.2089041095890411	0.36643835616438364	0.3698630136986301	0.14726027397260275	0.48287671232876717	0.4486301369863014	0.3664383561643836	0.18493150684931503	0.363013698630137	0.2465753424657534	0.3904109589041096	0.2568493150684932	0.1917808219178082	0.5513698630136986	0.2910958904109589	0.386986301369863	0.32191780821917815	0.4828767123287671	0.2465753424657534	0.2705479452054794	0.23972602739726026	0.4383561643835616	0.32191780821917815	0.0958904109589041	0.8458904109589042	0.05821917808219179	0.410958904109589	0.363013698630137	0.226027397260274	0.4863013698630137	0.2465753424657534	0.26712328767123295"
"sp|Q14AT5|ANO7_MOUSE	0.259604190919674	0.3690337601862631	0.3713620488940629	0.3341094295692666	0.3189755529685681	0.3469150174621653	0.5017462165308498	0.1781140861466822	0.32013969732246794	0.370197904540163	0.22235157159487776	0.4074505238649593	0.47497089639115253	0.3678696158323632	0.15715948777648425	0.3760186263096624	0.27939464493597205	0.34458672875436563	0.28987194412107103	0.1850989522700815	0.5250291036088475	0.37485448195576254	0.370197904540163	0.25494761350407447	0.4074505238649593	0.3073341094295693	0.28521536670547143	0.2980209545983702	0.4470314318975553	0.2549476135040745	0.08614668218859138	0.8079161816065192	0.10593713620488943	0.43888242142025613	0.31664726426076834	0.24447031431897553	0.5040745052386496	0.259604190919674	0.23632130384167638"
"sp|Q91Z92|B3GT6_MOUSE	0.3169230769230769	0.38461538461538464	0.2984615384615385	0.3323076923076923	0.38461538461538464	0.28307692307692306	0.5907692307692308	0.15692307692307692	0.25230769230769223	0.3323076923076923	0.3292307692307692	0.3384615384615385	0.5261538461538462	0.38769230769230767	0.08615384615384614	0.4276923076923077	0.3046153846153846	0.2676923076923077	0.36	0.16615384615384615	0.47384615384615386	0.39692307692307693	0.3169230769230769	0.28615384615384615	0.3384615384615385	0.32	0.3415384615384615	0.3292307692307692	0.38461538461538464	0.28615384615384615	0.1476923076923077	0.7261538461538461	0.12615384615384617	0.5323076923076923	0.2276923076923077	0.24000000000000005	0.47384615384615386	0.3169230769230769	0.20923076923076928"
"sp|Q9Z2E2|MBD1_MOUSE	0.32861635220125784	0.41509433962264153	0.2562893081761006	0.39622641509433965	0.3694968553459119	0.23427672955974843	0.5786163522012578	0.2028301886792453	0.21855345911949686	0.4716981132075472	0.25471698113207547	0.27358490566037735	0.6210691823899371	0.25471698113207547	0.1242138364779874	0.4418238993710692	0.31761006289308175	0.240566037735849	0.40723270440251574	0.2138364779874214	0.3789308176100629	0.4827044025157233	0.28144654088050314	0.23584905660377364	0.27358490566037735	0.3805031446540881	0.3459119496855345	0.34591194968553457	0.41823899371069184	0.23584905660377364	0.14622641509433962	0.7468553459119497	0.10691823899371067	0.4638364779874214	0.24528301886792453	0.29088050314465413	0.40408805031446543	0.32861635220125784	0.26729559748427667"
"sp|Q8BL66|EEA1_MOUSE	0.5024805102763997	0.260099220411056	0.23742026931254429	0.49326718639262934	0.32459248759744863	0.18214032600992203	0.6109142452161588	0.2090715804394047	0.18001417434443653	0.5861091424521616	0.1700921332388377	0.24379872430900068	0.6541459957476967	0.294826364280652	0.05102763997165127	0.5379163713678242	0.22678951098511693	0.23529411764705885	0.5357902197023388	0.11835577604535791	0.34585400425230334	0.2877391920623671	0.5067328136073707	0.20552799433026225	0.2437987243090007	0.2296243798724309	0.5265768958185684	0.26860382707299785	0.52586817859674	0.20552799433026225	0.1559177888022679	0.6605244507441531	0.18355776045357897	0.664776754075124	0.14599574769666904	0.18922749822820692	0.3373493975903614	0.5024805102763997	0.16017009213323885"
"sp|Q8CCF0|PRP31_MOUSE	0.3667334669338677	0.36072144288577157	0.27254509018036066	0.4348697394789579	0.32665330661322645	0.23847695390781565	0.5771543086172345	0.18837675350701402	0.2344689378757515	0.4849699398797595	0.21442885771543085	0.3006012024048096	0.6032064128256514	0.3046092184368738	0.09218436873747488	0.44288577154308617	0.28857715430861725	0.2685370741482966	0.4148296593186373	0.18837675350701402	0.39679358717434865	0.37074148296593185	0.39879759519038077	0.23046092184368733	0.30060120240480964	0.32064128256513025	0.37875751503006005	0.32665330661322645	0.44288577154308617	0.23046092184368738	0.13226452905811623	0.717434869739479	0.15030060120240474	0.503006012024048	0.23046092184368738	0.2665330661322646	0.3907815631262525	0.3667334669338677	0.24248496993987972"
"sp|O70439|STX7_MOUSE	0.41762452107279696	0.29118773946360155	0.29118773946360155	0.47126436781609193	0.2835249042145594	0.24521072796934867	0.6053639846743295	0.15708812260536398	0.23754789272030652	0.5134099616858238	0.18007662835249041	0.30651340996168586	0.6245210727969349	0.23754789272030652	0.13793103448275856	0.47126436781609193	0.24521072796934865	0.28352490421455945	0.47126436781609193	0.1532567049808429	0.3754789272030652	0.32950191570881227	0.46360153256704983	0.2068965517241379	0.3065134099616858	0.26436781609195403	0.4291187739463602	0.29118773946360155	0.5019157088122606	0.2068965517241379	0.12643678160919541	0.7318007662835249	0.14176245210727978	0.49808429118773945	0.26436781609195403	0.23754789272030652	0.3716475095785441	0.41762452107279696	0.21072796934865895"
"sp|Q8BN82|S17A5_MOUSE	0.17777777777777778	0.4303030303030303	0.3919191919191919	0.3515151515151515	0.28484848484848485	0.3636363636363636	0.49696969696969695	0.1696969696969697	0.33333333333333337	0.3434343434343434	0.22424242424242424	0.43232323232323233	0.4585858585858586	0.3595959595959596	0.18181818181818177	0.2868686868686869	0.3515151515151515	0.36161616161616156	0.22424242424242424	0.23434343434343435	0.5414141414141413	0.41414141414141414	0.34949494949494947	0.2363636363636364	0.43232323232323233	0.3656565656565657	0.202020202020202	0.34949494949494947	0.41414141414141414	0.23636363636363633	0.06262626262626263	0.8767676767676768	0.06060606060606066	0.3616161616161616	0.3656565656565657	0.2727272727272727	0.5414141414141415	0.17777777777777778	0.28080808080808073"
"sp|P70279|SURF6_MOUSE	0.5295774647887324	0.29014084507042254	0.1802816901408451	0.38591549295774646	0.4450704225352113	0.1690140845070423	0.6056338028169014	0.23380281690140844	0.16056338028169018	0.5408450704225352	0.2704225352112676	0.18873239436619726	0.7070422535211267	0.2591549295774648	0.03380281690140852	0.5887323943661972	0.23943661971830985	0.17183098591549298	0.5633802816901409	0.14366197183098592	0.2929577464788732	0.3126760563380282	0.352112676056338	0.3352112676056338	0.18873239436619718	0.2704225352112676	0.5408450704225353	0.2676056338028169	0.3971830985915493	0.3352112676056338	0.28169014084507044	0.5802816901408451	0.13802816901408443	0.6901408450704225	0.11830985915492957	0.1915492957746479	0.30422535211267604	0.5295774647887324	0.16619718309859155"
"sp|Q9R0Y1|ASIC5_MOUSE	0.30707070707070705	0.3393939393939394	0.35353535353535354	0.397979797979798	0.2767676767676768	0.32525252525252524	0.48484848484848486	0.20202020202020202	0.31313131313131315	0.4484848484848485	0.1595959595959596	0.3919191919191919	0.5434343434343434	0.2808080808080808	0.17575757575757583	0.4202020202020202	0.2383838383838384	0.3414141414141414	0.3090909090909091	0.23434343434343435	0.45656565656565656	0.3333333333333333	0.41414141414141414	0.2525252525252526	0.39191919191919194	0.2727272727272727	0.3353535353535353	0.25656565656565655	0.4909090909090909	0.25252525252525254	0.09898989898989899	0.806060606060606	0.094949494949495	0.3797979797979798	0.35555555555555557	0.26464646464646463	0.4383838383838384	0.30707070707070705	0.25454545454545463"
"sp|Q60668|HNRPD_MOUSE	0.352112676056338	0.4676056338028169	0.1802816901408451	0.49577464788732395	0.30704225352112674	0.1971830985915493	0.6394366197183099	0.17746478873239438	0.18309859154929573	0.4535211267605634	0.30704225352112674	0.23943661971830982	0.6563380281690141	0.2535211267605634	0.09014084507042253	0.4563380281690141	0.37746478873239436	0.1661971830985915	0.38309859154929576	0.27323943661971833	0.34366197183098596	0.4450704225352113	0.27605633802816903	0.2788732394366196	0.23943661971830985	0.39436619718309857	0.36619718309859156	0.4056338028169014	0.3154929577464789	0.2788732394366197	0.1295774647887324	0.7436619718309859	0.12676056338028163	0.4169014084507042	0.22535211267605634	0.3577464788732394	0.4112676056338028	0.352112676056338	0.23661971830985917"
"sp|Q8VDB9|S620A_MOUSE	0.19425675675675674	0.3969594594594595	0.4087837837837837	0.35135135135135137	0.27364864864864863	0.37500000000000006	0.47635135135135137	0.17567567567567569	0.347972972972973	0.34966216216216217	0.18243243243243243	0.4679054054054054	0.44763513513513514	0.3766891891891892	0.1756756756756757	0.30574324324324326	0.3125	0.3817567567567568	0.22804054054054054	0.2195945945945946	0.5523648648648648	0.36993243243243246	0.38513513513513514	0.2449324324324324	0.46790540540540543	0.3260135135135135	0.20608108108108103	0.30574324324324326	0.44932432432432434	0.24493243243243246	0.05574324324324324	0.8834459459459459	0.060810810810810856	0.36824324324324326	0.36993243243243246	0.26182432432432434	0.5202702702702703	0.19425675675675674	0.28547297297297297"
"sp|Q9EPL0|XYLT2_MOUSE	0.29364161849710985	0.4046242774566474	0.3017341040462428	0.3699421965317919	0.32716763005780347	0.3028901734104046	0.5572254335260116	0.1653179190751445	0.2774566473988439	0.4092485549132948	0.2589595375722543	0.33179190751445087	0.5572254335260116	0.3375722543352601	0.10520231213872827	0.42196531791907516	0.3017341040462428	0.276300578034682	0.3329479768786127	0.22427745664739884	0.4427745664739884	0.41271676300578036	0.3398843930635838	0.24739884393063577	0.33179190751445087	0.3491329479768786	0.3190751445086705	0.3236994219653179	0.42890173410404625	0.24739884393063577	0.11445086705202312	0.7815028901734105	0.10404624277456642	0.4531791907514451	0.25780346820809247	0.28901734104046245	0.44508670520231214	0.29364161849710985	0.26127167630057796"
"sp|Q62193|RFA2_MOUSE	0.3037037037037037	0.4	0.2962962962962963	0.44074074074074077	0.3074074074074074	0.2518518518518518	0.5518518518518518	0.2037037037037037	0.2444444444444445	0.4888888888888889	0.1962962962962963	0.31481481481481477	0.5925925925925926	0.2851851851851852	0.12222222222222223	0.4185185185185185	0.29259259259259257	0.2888888888888889	0.34444444444444444	0.24814814814814815	0.40740740740740744	0.4185185185185185	0.35555555555555557	0.22592592592592592	0.3148148148148148	0.35185185185185186	0.33333333333333326	0.34074074074074073	0.43333333333333335	0.22592592592592586	0.08518518518518518	0.8074074074074075	0.1074074074074074	0.37407407407407406	0.2814814814814815	0.3444444444444445	0.3851851851851852	0.3037037037037037	0.3111111111111111"
"sp|Q9ESD7|DYSF_MOUSE	0.33014354066985646	0.3492822966507177	0.3205741626794258	0.377511961722488	0.29617224880382775	0.3263157894736842	0.5153110047846889	0.17799043062200956	0.30669856459330147	0.4502392344497608	0.19808612440191387	0.35167464114832536	0.5698564593301435	0.2952153110047847	0.13492822966507179	0.4564593301435407	0.24258373205741626	0.3009569377990431	0.3559808612440191	0.2138755980861244	0.4301435406698564	0.38708133971291864	0.3559808612440191	0.2569377990430622	0.35167464114832536	0.29904306220095694	0.3492822966507177	0.291866028708134	0.4511961722488038	0.25693779904306213	0.11626794258373206	0.7421052631578947	0.1416267942583732	0.43349282296650715	0.27464114832535885	0.291866028708134	0.4200956937799043	0.33014354066985646	0.24976076555023924"
"sp|Q8BIF2|RFOX3_MOUSE	0.24331550802139038	0.5668449197860963	0.18983957219251335	0.3770053475935829	0.2914438502673797	0.3315508021390375	0.5508021390374331	0.12299465240641712	0.32620320855614976	0.4679144385026738	0.2727272727272727	0.2593582887700535	0.6016042780748663	0.31283422459893045	0.08556149732620327	0.48128342245989303	0.3342245989304813	0.18449197860962574	0.2540106951871658	0.34759358288770054	0.3983957219251337	0.516042780748663	0.2540106951871658	0.22994652406417115	0.25935828877005346	0.47593582887700536	0.26470588235294124	0.3609625668449198	0.4090909090909091	0.2299465240641711	0.07754010695187166	0.8475935828877005	0.07486631016042788	0.3716577540106952	0.2914438502673797	0.3368983957219252	0.37433155080213903	0.24331550802139038	0.3823529411764707"
"sp|P47873|IL11_MOUSE	0.23618090452261306	0.40703517587939697	0.35678391959798994	0.3065326633165829	0.34673366834170855	0.34673366834170855	0.5376884422110553	0.135678391959799	0.3266331658291457	0.33668341708542715	0.3015075376884422	0.36180904522613067	0.507537688442211	0.44221105527638194	0.05025125628140703	0.34673366834170855	0.3165829145728643	0.3366834170854271	0.3065326633165829	0.20100502512562815	0.49246231155778897	0.45226130653266333	0.35678391959798994	0.19095477386934678	0.36180904522613067	0.38190954773869346	0.2562814070351759	0.35678391959798994	0.45226130653266333	0.19095477386934673	0.11557788944723618	0.8090452261306532	0.07537688442211066	0.542713567839196	0.16080402010050251	0.29648241206030146	0.5125628140703518	0.23618090452261306	0.25125628140703515"
"sp|Q9QXW9|LAT2_MOUSE	0.19962335216572505	0.384180790960452	0.416195856873823	0.3352165725047081	0.2862523540489642	0.37853107344632775	0.4576271186440678	0.18455743879472694	0.35781544256120523	0.352165725047081	0.1977401129943503	0.4500941619585687	0.4613935969868173	0.3540489642184557	0.18455743879472702	0.3032015065913371	0.3013182674199623	0.39548022598870053	0.224105461393597	0.23728813559322035	0.5386064030131826	0.3860640301318267	0.4030131826741996	0.21092278719397362	0.4500941619585687	0.3408662900188324	0.20903954802259883	0.3050847457627119	0.4839924670433145	0.21092278719397356	0.06591337099811675	0.864406779661017	0.06967984934086624	0.3653483992467043	0.3634651600753296	0.27118644067796605	0.5630885122410546	0.19962335216572505	0.23728813559322035"
"sp|Q9EQ32|BCAP_MOUSE	0.33292231812577067	0.38964241676942046	0.27743526510480887	0.4204685573366215	0.2996300863131936	0.2799013563501849	0.5548705302096177	0.17632552404438964	0.26880394574599265	0.49445129469790383	0.1997533908754624	0.30579531442663377	0.6140567200986436	0.2872996300863132	0.09864364981504314	0.46732429099876693	0.26633785450061653	0.26633785450061653	0.38594327990135635	0.2281134401972873	0.38594327990135635	0.4192355117139334	0.35511713933415534	0.2256473489519112	0.30579531442663377	0.3403205918618989	0.35388409371146734	0.31442663378545005	0.4599260172626387	0.2256473489519113	0.10850801479654747	0.7410604192355117	0.15043156596794083	0.4315659679408138	0.25154130702836003	0.31689272503082616	0.36991368680641185	0.33292231812577067	0.29716399506781743"
"sp|Q91W86|VPS11_MOUSE	0.3390010626992561	0.3528161530286929	0.308182784272051	0.39213602550478216	0.31562167906482463	0.29224229543039326	0.5196599362380446	0.19659936238044634	0.28374070138150903	0.4357066950053135	0.21679064824654623	0.3475026567481403	0.5462274176408076	0.3273113708820404	0.126461211477152	0.45908607863974493	0.2412327311370882	0.29968119022316686	0.3708820403825717	0.17534537725823593	0.4537725823591924	0.35069075451647186	0.38150903294367694	0.26780021253985115	0.3475026567481403	0.27098831030818277	0.38150903294367694	0.2879914984059511	0.4442082890541977	0.26780021253985126	0.11583421891604676	0.7587672688629118	0.12539851222104148	0.4867162592986185	0.2667375132837407	0.24654622741764082	0.410201912858661	0.3390010626992561	0.25079702444208296"
"sp|P04919|B3AT_MOUSE	0.24865446716899892	0.3627556512378902	0.3885898815931108	0.35414424111948334	0.271259418729817	0.3745963401506997	0.47685683530678147	0.1603875134553283	0.3627556512378902	0.38536060279870826	0.1991388589881593	0.4155005382131325	0.5080731969860065	0.36490850376749195	0.12701829924650154	0.3595263724434876	0.263724434876211	0.3767491926803014	0.29278794402583425	0.21528525296017223	0.4919268030139935	0.36921420882669537	0.4155005382131324	0.2152852529601722	0.4155005382131324	0.3207750269106566	0.263724434876211	0.2938643702906351	0.4908503767491927	0.21528525296017215	0.08503767491926803	0.8073196986006459	0.10764262648008605	0.4456404736275565	0.2852529601722282	0.2691065662002153	0.4983853606027987	0.24865446716899892	0.2529601722282024"
"sp|Q62376|RU17_MOUSE	0.49330357142857145	0.37723214285714285	0.12946428571428575	0.44419642857142855	0.37276785714285715	0.18303571428571425	0.6986607142857143	0.12276785714285714	0.17857142857142855	0.4375	0.40401785714285715	0.15848214285714285	0.7678571428571429	0.18973214285714285	0.042410714285714246	0.6205357142857143	0.2544642857142857	0.125	0.5290178571428571	0.23883928571428573	0.23214285714285718	0.41517857142857145	0.234375	0.3504464285714286	0.15848214285714285	0.32142857142857145	0.5200892857142858	0.34151785714285715	0.3080357142857143	0.3504464285714285	0.25223214285714285	0.5379464285714286	0.2098214285714286	0.5223214285714286	0.11607142857142858	0.3616071428571428	0.28125	0.49330357142857145	0.22544642857142855"
"sp|Q5ISE2|Z36L3_MOUSE	0.20551724137931035	0.5944827586206897	0.19999999999999996	0.40827586206896554	0.34758620689655173	0.24413793103448278	0.6579310344827586	0.0993103448275862	0.2427586206896552	0.44275862068965516	0.34758620689655173	0.20965517241379306	0.56	0.3779310344827586	0.06206896551724134	0.33241379310344826	0.4689655172413793	0.19862068965517238	0.2689655172413793	0.2910344827586207	0.44	0.6110344827586207	0.25103448275862067	0.13793103448275862	0.2096551724137931	0.5655172413793104	0.22482758620689647	0.5006896551724138	0.36137931034482756	0.13793103448275862	0.05379310344827586	0.8744827586206897	0.07172413793103449	0.4703448275862069	0.1724137931034483	0.35724137931034483	0.4689655172413793	0.20551724137931035	0.32551724137931026"
"sp|Q7TQD2|TPPP_MOUSE	0.3623853211009174	0.42660550458715596	0.21100917431192667	0.41743119266055045	0.41284403669724773	0.16972477064220176	0.5871559633027523	0.24770642201834864	0.16513761467889904	0.4908256880733945	0.28440366972477066	0.2247706422018348	0.6422018348623854	0.27522935779816515	0.08256880733944949	0.44495412844036697	0.3486238532110092	0.20642201834862384	0.42660550458715596	0.21559633027522937	0.35779816513761464	0.45871559633027525	0.26605504587155965	0.2752293577981651	0.22477064220183487	0.3853211009174312	0.38990825688073394	0.4036697247706422	0.3211009174311927	0.2752293577981651	0.1834862385321101	0.6788990825688074	0.13761467889908252	0.4724770642201835	0.23394495412844038	0.29357798165137616	0.39908256880733944	0.3623853211009174	0.2385321100917432"
"sp|Q9D7P7|CLIC3_MOUSE	0.3080168776371308	0.3755274261603376	0.3164556962025316	0.350210970464135	0.31223628691983124	0.3375527426160338	0.4936708860759494	0.16877637130801687	0.3375527426160338	0.4388185654008439	0.21518987341772153	0.3459915611814346	0.5358649789029536	0.35443037974683544	0.10970464135021096	0.45147679324894513	0.2320675105485232	0.3164556962025316	0.3459915611814346	0.189873417721519	0.4641350210970464	0.4050632911392405	0.35443037974683544	0.2405063291139241	0.3459915611814346	0.3080168776371308	0.3459915611814346	0.3037974683544304	0.45569620253164556	0.240506329113924	0.10970464135021098	0.759493670886076	0.13080168776371304	0.4936708860759494	0.25316455696202533	0.25316455696202533	0.4219409282700422	0.3080168776371308	0.27004219409282704"
"sp|Q9ESG4|CLTRN_MOUSE	0.2972972972972973	0.32432432432432434	0.3783783783783783	0.34234234234234234	0.32882882882882886	0.32882882882882875	0.5045045045045045	0.18468468468468469	0.31081081081081086	0.4009009009009009	0.2072072072072072	0.3918918918918919	0.5045045045045045	0.3153153153153153	0.18018018018018023	0.3963963963963964	0.24324324324324326	0.3603603603603604	0.28378378378378377	0.22072072072072071	0.49549549549549554	0.36936936936936937	0.3963963963963964	0.23423423423423423	0.3918918918918919	0.2882882882882883	0.31981981981981983	0.28378378378378377	0.481981981981982	0.23423423423423423	0.0990990990990991	0.7792792792792793	0.1216216216216216	0.4009009009009009	0.3333333333333333	0.26576576576576577	0.4774774774774775	0.2972972972972973	0.2252252252252252"
"sp|Q8C0L6|PAOX_MOUSE	0.2718253968253968	0.4007936507936508	0.32738095238095244	0.4146825396825397	0.2896825396825397	0.29563492063492053	0.5595238095238095	0.16468253968253968	0.2757936507936508	0.4226190476190476	0.2361111111111111	0.3412698412698412	0.5515873015873016	0.32142857142857145	0.12698412698412692	0.36904761904761907	0.32341269841269843	0.3075396825396825	0.33134920634920634	0.22023809523809523	0.4484126984126985	0.42063492063492064	0.3630952380952381	0.21626984126984122	0.3412698412698413	0.35912698412698413	0.2996031746031746	0.3492063492063492	0.43452380952380953	0.21626984126984128	0.08134920634920635	0.7896825396825397	0.12896825396825395	0.44642857142857145	0.27380952380952384	0.27976190476190477	0.4742063492063492	0.2718253968253968	0.253968253968254"
"sp|Q6A028|SWP70_MOUSE	0.4598290598290598	0.24444444444444444	0.2957264957264958	0.41196581196581195	0.3264957264957265	0.26153846153846155	0.5418803418803418	0.2170940170940171	0.24102564102564106	0.517948717948718	0.1658119658119658	0.3162393162393162	0.6034188034188034	0.28888888888888886	0.10769230769230775	0.5282051282051282	0.19658119658119658	0.27521367521367524	0.4735042735042735	0.12991452991452992	0.3965811965811966	0.26495726495726496	0.4495726495726496	0.2854700854700855	0.3162393162393162	0.20170940170940171	0.48205128205128206	0.22735042735042735	0.48717948717948717	0.2854700854700855	0.1658119658119658	0.6478632478632479	0.18632478632478633	0.6017094017094017	0.20854700854700856	0.18974358974358976	0.3623931623931624	0.4598290598290598	0.17777777777777776"
"sp|Q5SUF2|LC7L3_MOUSE	0.5462962962962963	0.2824074074074074	0.17129629629629634	0.4652777777777778	0.4027777777777778	0.13194444444444442	0.6759259259259259	0.19444444444444445	0.12962962962962962	0.5393518518518519	0.27314814814814814	0.1875	0.75	0.19444444444444445	0.05555555555555555	0.5995370370370371	0.23148148148148148	0.16898148148148143	0.6388888888888888	0.1111111111111111	0.25000000000000006	0.3287037037037037	0.3263888888888889	0.3449074074074074	0.1875	0.24305555555555555	0.5694444444444444	0.2986111111111111	0.35648148148148145	0.3449074074074074	0.2708333333333333	0.5208333333333334	0.20833333333333337	0.5972222222222222	0.1388888888888889	0.2638888888888889	0.2337962962962963	0.5462962962962963	0.21990740740740744"
"sp|Q8BHK3|S36A2_MOUSE	0.1903765690376569	0.37656903765690375	0.4330543933054394	0.3305439330543933	0.29916317991631797	0.3702928870292887	0.4393305439330544	0.200836820083682	0.35983263598326365	0.3598326359832636	0.17782426778242677	0.4623430962343097	0.45188284518828453	0.3912133891213389	0.1569037656903765	0.28870292887029286	0.28870292887029286	0.4225941422594142	0.24476987447698745	0.20711297071129708	0.5481171548117154	0.38284518828451886	0.41631799163179917	0.20083682008368198	0.46234309623430964	0.3305439330543933	0.20711297071129714	0.3075313807531381	0.4916317991631799	0.20083682008368198	0.06903765690376569	0.8786610878661087	0.05230125523012552	0.39748953974895396	0.33263598326359833	0.2698744769874477	0.5334728033472803	0.1903765690376569	0.2761506276150628"
"sp|Q6Q473|CLA4A_MOUSE	0.3041125541125541	0.408008658008658	0.2878787878787879	0.4512987012987013	0.2694805194805195	0.2792207792207792	0.5811688311688312	0.15151515151515152	0.2673160173160173	0.49134199134199136	0.1893939393939394	0.3192640692640692	0.5941558441558441	0.2683982683982684	0.13744588744588748	0.39935064935064934	0.3246753246753247	0.275974025974026	0.3463203463203463	0.24783549783549783	0.4058441558441558	0.43398268398268397	0.36038961038961037	0.20562770562770571	0.31926406926406925	0.36363636363636365	0.3170995670995671	0.36904761904761907	0.4253246753246753	0.2056277056277056	0.09199134199134198	0.7867965367965368	0.12121212121212122	0.36796536796536794	0.31385281385281383	0.31818181818181823	0.40476190476190477	0.3041125541125541	0.2911255411255411"
"sp|Q61545|EWS_MOUSE	0.28549618320610687	0.5969465648854961	0.11755725190839694	0.5465648854961832	0.216793893129771	0.2366412213740458	0.6748091603053435	0.09312977099236641	0.23206106870229004	0.48854961832061067	0.3297709923664122	0.18167938931297717	0.7572519083969466	0.2015267175572519	0.041221374045801534	0.47022900763358777	0.416793893129771	0.11297709923664123	0.3465648854961832	0.41068702290076337	0.2427480916030535	0.583206106870229	0.19236641221374046	0.22442748091603054	0.18167938931297709	0.5267175572519084	0.2916030534351145	0.46106870229007635	0.3145038167938931	0.22442748091603054	0.09618320610687023	0.8320610687022901	0.07175572519083961	0.3251908396946565	0.19541984732824427	0.4793893129770992	0.3419847328244275	0.28549618320610687	0.3725190839694657"
"sp|P43274|H14_MOUSE	0.3515981735159817	0.5525114155251142	0.09589041095890416	0.2602739726027397	0.593607305936073	0.14611872146118732	0.5342465753424658	0.319634703196347	0.1461187214611872	0.5570776255707762	0.3424657534246575	0.10045662100456626	0.6484018264840182	0.3378995433789954	0.013698630136986356	0.4429223744292237	0.4611872146118721	0.09589041095890422	0.410958904109589	0.2374429223744292	0.35159817351598177	0.5525114155251142	0.1324200913242009	0.3150684931506849	0.1004566210045662	0.547945205479452	0.35159817351598177	0.4657534246575342	0.2191780821917808	0.31506849315068497	0.3013698630136986	0.6666666666666666	0.03196347031963476	0.6301369863013698	0.1232876712328767	0.24657534246575347	0.410958904109589	0.3515981735159817	0.23744292237442927"
"sp|Q67BT3|S13A5_MOUSE	0.21503496503496503	0.34440559440559443	0.4405594405594406	0.3129370629370629	0.34440559440559443	0.34265734265734266	0.4423076923076923	0.2395104895104895	0.31818181818181823	0.3758741258741259	0.16083916083916083	0.46328671328671334	0.44405594405594406	0.3881118881118881	0.1678321678321678	0.30244755244755245	0.28146853146853146	0.41608391608391604	0.23601398601398602	0.20804195804195805	0.5559440559440559	0.3706293706293706	0.3776223776223776	0.2517482517482518	0.4632867132867133	0.3111888111888112	0.22552447552447547	0.28846153846153844	0.4597902097902098	0.2517482517482518	0.07692307692307693	0.8496503496503497	0.07342657342657344	0.42132867132867136	0.34965034965034963	0.229020979020979	0.5104895104895105	0.21503496503496503	0.2744755244755245"
"sp|Q8JZQ9|EIF3B_MOUSE	0.37359900373599003	0.34869240348692404	0.277708592777086	0.42839352428393523	0.30635118306351183	0.265255292652553	0.5790784557907845	0.18181818181818182	0.23910336239103364	0.4943960149439601	0.20298879202988793	0.3026151930261519	0.6064757160647571	0.261519302615193	0.13200498132004984	0.47447073474470736	0.273972602739726	0.25155666251556663	0.41344956413449563	0.1930261519302615	0.39352428393524286	0.39103362391033625	0.35118306351183065	0.2577833125778331	0.3026151930261519	0.30510585305105853	0.39227895392278955	0.32503113325031135	0.41718555417185554	0.25778331257783316	0.12079701120797011	0.7073474470734745	0.17185554171855533	0.43711083437110837	0.26899128268991285	0.29389788293897884	0.38978829389788294	0.37359900373599003	0.23661270236612703"
"sp|Q9Z0F3|B2L10_MOUSE	0.32460732984293195	0.2931937172774869	0.38219895287958117	0.33507853403141363	0.3193717277486911	0.34554973821989526	0.5235602094240838	0.1518324607329843	0.32460732984293195	0.36649214659685864	0.2356020942408377	0.39790575916230364	0.518324607329843	0.3089005235602094	0.1727748691099476	0.4031413612565445	0.2356020942408377	0.3612565445026179	0.3507853403141361	0.16753926701570682	0.4816753926701571	0.3403141361256545	0.3507853403141361	0.30890052356020936	0.39790575916230364	0.2617801047120419	0.3403141361256545	0.2670157068062827	0.42408376963350786	0.3089005235602094	0.13612565445026178	0.7643979057591623	0.09947643979057585	0.49214659685863876	0.2670157068062827	0.24083769633507857	0.4712041884816754	0.32460732984293195	0.20418848167539272"
